Model: SAM2
  miou
    PadCrop(-8)|sev2: mean=0.3334 (n=31)
    Scale(0.90)|sev2: mean=0.4540 (n=31)
    ScalePadBlack(0.90)|sev2: mean=0.3363 (n=31)
    ScalePadWhite(0.90)|sev2: mean=0.3068 (n=31)
    Rotation(+20)|sev2: mean=0.0991 (n=31)
    Rotation(-20)|sev2: mean=0.1438 (n=31)
    TextOverlay|sev2: mean=0.4909 (n=31)
    BoxOverlay|sev2: mean=0.3319 (n=31)
    RandomText|sev2: mean=0.4663 (n=31)
    LowPassKeep(0.28)|sev2: mean=0.3810 (n=31)
    HighPassKeep(0.28)|sev2: mean=0.0613 (n=31)
    LowBandNoise(0.28)|sev2: mean=0.4755 (n=31)
    HighBandNoise(0.28)|sev2: mean=0.4950 (n=31)
    AllBandNoise(0.28)|sev2: mean=0.5024 (n=31)
    Translation(+12)|sev3: mean=0.3082 (n=31)
    Translation(-12)|sev3: mean=0.3731 (n=31)
    PadCrop(+12)|sev3: mean=0.3345 (n=31)
    PadCrop(-12)|sev3: mean=0.3207 (n=31)
    Scale(0.85)|sev3: mean=0.4784 (n=31)
    ScalePadBlack(0.85)|sev3: mean=0.1795 (n=31)
    ScalePadWhite(0.85)|sev3: mean=0.1538 (n=31)
    Rotation(+30)|sev3: mean=0.1091 (n=31)
    Rotation(-30)|sev3: mean=0.0883 (n=31)
    TextOverlay|sev3: mean=0.4893 (n=31)
    BoxOverlay|sev3: mean=0.2839 (n=31)
    RandomText|sev3: mean=0.4311 (n=31)
    LowPassKeep(0.38)|sev3: mean=0.4351 (n=31)
    HighPassKeep(0.38)|sev3: mean=0.0299 (n=31)
    LowBandNoise(0.38)|sev3: mean=0.4131 (n=31)
    HighBandNoise(0.38)|sev3: mean=0.4640 (n=31)
    AllBandNoise(0.38)|sev3: mean=0.3838 (n=31)
  conditional_fragmentation
    Base|sev0: mean=54.0323 (n=31)
    Translation(+4)|sev1: mean=36.5161 (n=31)
    Translation(-4)|sev1: mean=47.6129 (n=31)
    PadCrop(+4)|sev1: mean=35.8387 (n=31)
    PadCrop(-4)|sev1: mean=39.2581 (n=31)
    Scale(0.95)|sev1: mean=31.1290 (n=31)
    ScalePadBlack(0.95)|sev1: mean=34.3871 (n=31)
    ScalePadWhite(0.95)|sev1: mean=29.5484 (n=31)
    Rotation(+10)|sev1: mean=21.1935 (n=31)
    Rotation(-10)|sev1: mean=11.3871 (n=31)
    TextOverlay|sev1: mean=36.1935 (n=31)
    BoxOverlay|sev1: mean=29.7097 (n=31)
    RandomText|sev1: mean=42.5161 (n=31)
    LowPassKeep(0.18)|sev1: mean=25.6774 (n=31)
    HighPassKeep(0.18)|sev1: mean=24.4194 (n=31)
    LowBandNoise(0.18)|sev1: mean=48.6129 (n=31)
    HighBandNoise(0.18)|sev1: mean=42.5806 (n=31)
    AllBandNoise(0.18)|sev1: mean=42.7419 (n=31)
    Translation(+8)|sev2: mean=24.8065 (n=31)
    Translation(-8)|sev2: mean=34.2258 (n=31)
    PadCrop(+8)|sev2: mean=27.4839 (n=31)
    PadCrop(-8)|sev2: mean=36.7742 (n=31)
    Scale(0.90)|sev2: mean=29.9032 (n=31)
    ScalePadBlack(0.90)|sev2: mean=11.3226 (n=31)
    ScalePadWhite(0.90)|sev2: mean=14.2258 (n=31)
    Rotation(+20)|sev2: mean=0.6774 (n=31)
    Rotation(-20)|sev2: mean=6.0968 (n=31)
    TextOverlay|sev2: mean=35.9355 (n=31)
    BoxOverlay|sev2: mean=27.2258 (n=31)
    RandomText|sev2: mean=42.2581 (n=31)
    LowPassKeep(0.28)|sev2: mean=26.1613 (n=31)
    HighPassKeep(0.28)|sev2: mean=7.4194 (n=31)
    LowBandNoise(0.28)|sev2: mean=35.6452 (n=31)
    HighBandNoise(0.28)|sev2: mean=41.0645 (n=31)
    AllBandNoise(0.28)|sev2: mean=34.9355 (n=31)
    Translation(+12)|sev3: mean=24.7742 (n=31)
    Translation(-12)|sev3: mean=41.2581 (n=31)
    PadCrop(+12)|sev3: mean=17.3226 (n=31)
    PadCrop(-12)|sev3: mean=25.9677 (n=31)
    Scale(0.85)|sev3: mean=28.3226 (n=31)
    ScalePadBlack(0.85)|sev3: mean=0.2581 (n=31)
    ScalePadWhite(0.85)|sev3: mean=0.1935 (n=31)
    Rotation(+30)|sev3: mean=8.0968 (n=31)
    Rotation(-30)|sev3: mean=2.5161 (n=31)
    TextOverlay|sev3: mean=32.2581 (n=31)
    BoxOverlay|sev3: mean=18.4839 (n=31)
    RandomText|sev3: mean=43.3226 (n=31)
    LowPassKeep(0.38)|sev3: mean=41.3871 (n=31)
    HighPassKeep(0.38)|sev3: mean=18.0968 (n=31)
    LowBandNoise(0.38)|sev3: mean=33.7742 (n=31)
    HighBandNoise(0.38)|sev3: mean=35.2903 (n=31)
    AllBandNoise(0.38)|sev3: mean=38.9677 (n=31)

Per-mode metrics
Mode: pvs_only
  SAM2: 3 metrics
  SAM2_GTBOX: 3 metrics
Mode: pcs_only
  SAM3: 16 metrics
  DINO_SAM2: 15 metrics

Pipeline sample coverage
  total_samples: 6250
  samples_with_text_prompt: 6250
  samples_without_text_prompt: 0
  sam2: 6250
  sam2_gtbox: 4952
  sam3: 6250
  dino_sam2: 6250
  all_three: 6250
  only_sam2: 0
  only_sam3: 0
  only_dino_sam2: 0
  sam2_sam3_only: 0
  sam2_dino_only: 0
  sam3_dino_only: 0

Relative drop (Base severity=0)
Model: SAM2
  miou: 51 entries
  boundary_f: 51 entries
  fragmentation: 51 entries
Model: SAM2_GTBOX
  miou: 51 entries
  boundary_f: 51 entries
  fragmentation: 51 entries
Model: SAM3
  miou: 51 entries
  boundary_f: 51 entries
  fragmentation: 51 entries
  concept_recall: 51 entries
  false_positive: 51 entries
  wrong_instance_rate: 51 entries
  no_prediction_rate: 51 entries
  presence_error: 51 entries
  sam3_score_margin: 51 entries
  sam3_score_entropy: 51 entries
  visual_low_freq_drift: 51 entries
  visual_high_freq_drift: 51 entries
  visual_drift_ratio: 51 entries
  conditional_miou: 51 entries
  conditional_boundary_f: 51 entries
  conditional_fragmentation: 51 entries
Model: DINO_SAM2
  miou: 51 entries
  boundary_f: 51 entries
  fragmentation: 51 entries
  concept_recall: 51 entries
  false_positive: 51 entries
  wrong_instance_rate: 51 entries
  no_prediction_rate: 51 entries
  presence_error: 51 entries
  best_box_iou_with_gt: 51 entries
  box_center_shift: 51 entries
  score_margin: 51 entries
  score_entropy: 51 entries
  conditional_miou: 51 entries
  conditional_boundary_f: 51 entries
  conditional_fragmentation: 51 entries

Delta grounding (DINO_SAM2 - SAM2)
  miou: 52 entries
  boundary_f: 52 entries
  fragmentation: 52 entries

Conditional mask quality
Model: SAM3
  conditional_miou: 52 entries
  conditional_boundary_f: 52 entries
  conditional_fragmentation: 52 entries
Model: DINO_SAM2
  conditional_miou: 52 entries
  conditional_boundary_f: 52 entries
  conditional_fragmentation: 52 entries

Grounding drift diagnostics
Model: DINO_SAM2
  best_box_iou_with_gt: 52 entries
  box_center_shift: 52 entries
  score_margin: 52 entries
  score_entropy: 52 entries

Alignment metrics
Model: SAM3
  visual_low_freq_drift: 52 entries
  visual_high_freq_drift: 52 entries
  visual_drift_ratio: 52 entries

Alignment availability
  sam3_alignment_available: True
  sam3_alignment_metrics_available: False
  sam3_alignment_metrics_error: sam3_alignment_tokens_missing

Control status
  sam3_pvs_supported: False
  sam3_pvs_enabled: True
  sam3_pvs_run: False
  gdino_enabled: True
  sam2_gtbox_enabled: True

Drift effect sizes (Cohen's d)
Model: SAM3
  visual_low_freq_drift: 51 entries
  visual_high_freq_drift: 51 entries
  visual_drift_ratio: 51 entries

